Unnamed: 0,reviewerName,overall,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,score_pos_neg_diff,score_average_rating,wilson_lower_bound,cleaned_review,sentiment
3791,Reuben Anthony Harbuck,5,"item arrived faster than expected, and works great as additional memory on my cell phone. comes with adapter to use in regular SD card slots, which came in handy when transferring data from old card to new card. A+++",7/2/2013,669,0,0,0,0,0.0,0.0,item arrived faster expected work great additional memory cell phone come adapter use regular sd card slot came handy transferring data old card new card,positive
3792,Rev-0,5,Took out my old card a black one from Kingston HC and replaced it with this Ultra one. When transferring files you can see the difference in speed. About 60% faster transfer rate than the Kingston.,21-02-2014,290,0,0,0,0,0.0,0.0,took old card black one kingston hc replaced ultra one transferring file see difference speed faster transfer rate kingston,positive
3793,Rev. Anderson,5,"Buying two of the 32GB cards is even cheaper than buying one 64GB, too. It's a really is a solid value.",17-10-2013,417,0,0,0,0,0.0,0.0,buying two gb card even cheaper buying one gb really solid value,positive
3794,Review-a,5,This works well and is speedy in both my Samsung Galaxy S3 and my Samsung Galaxy Tab 2 10.1.  The included adapter works great in my PC memory card slot as well.,12/2/2012,1030,0,0,0,0,0.0,0.0,work well speedy samsung galaxy samsung galaxy tab included adapter work great pc memory card slot well,positive
3795,Review-a-thon,5,A necessity for the GoPro I bought. This little guy holds all the info I need and makes for easy use. I'd recommend this little guy for anyone getting a GoPro.,8/12/2013,365,0,0,0,0,0.0,0.0,necessity gopro bought little guy hold info need make easy use id recommend little guy anyone getting gopro,positive
3796,Reviewer #RX7,5,Plugged it into my Samsung Galaxy S3 and now I have enough memory to take as many pictures as I could ever want. No complaints. Been using it for over a month without issue.,26-02-2014,285,0,0,0,0,0.0,0.0,plugged samsung galaxy enough memory take many picture could ever want complaint using month without issue,positive
3797,review,4,"What can I say, it's a memory card.",7/5/2014,215,0,0,0,0,0.0,0.0,say memory card,positive
3798,Rex,3,"I am using it my camera instead But if you want it on a sum sung, this isn't the one to buy.",3/12/2014,5,1,0,1,1,1.0,0.206549314,using camera instead want sum sung isnt one buy,neutral
3799,R. Eyster,4,Installed in my tablet to expand memory.  Works very well for this application.  Recognized by the tablet and my desktop computer with no problems.,2/12/2014,6,0,0,0,0,0.0,0.0,installed tablet expand memory work well application recognized tablet desktop computer problem,positive
3800,Reza,5,item as described. fits well in my galaxy tab 2. can access instantly both from my tab and from my computer when I plug my tab to laptop by usb cable. I like it!,8/6/2013,548,1,0,1,1,1.0,0.206549314,item described fit well galaxy tab access instantly tab computer plug tab laptop usb cable like,positive
3801,R. Field,5,You can't beat the value of this 32  Micro  m a cardbeliever that there is no such thing as a deal of a lifetime when it comes to electronics but for now this card really is a great value.,7/7/2013,519,0,0,0,0,0.0,0.0,cant beat value micro cardbeliever thing deal lifetime come electronics card really great value,positive
3802,R. Frew,5,I used this i my GoPro 3 Black and it worked flawlessly. Shooting at 47 FPS in HD without a hitch.,22-06-2013,534,0,0,0,0,0.0,0.0,used gopro black worked flawlessly shooting fps hd without hitch,positive
3803,R. Goodson,5,"This SD card does work with the Galaxy Tab 2 10.1.  I was unable to format with a windows 7 machine, however utilized my macbook pro disk utility to format.  Works greats reads and writes videos and pics fast.  I have not tested saving apps yet, but will adjust the review when I get the chance.",26-09-2012,803,0,0,0,0,0.0,0.0,sd card work galaxy tab unable format window machine however utilized macbook pro disk utility format work great read writes video pic fast tested saving apps yet adjust review get chance,positive
3804,"R. Greene ""meggabitz""",4,"I've used many others, and this is average. Its in my son's android, and I don't really think the application its in right now is a the best way to determine its speed / performance.  Otherwise it does what i want it to.The adapter will come in handy later.",28-02-2014,283,0,0,0,0,0.0,0.0,ive used many others average son android dont really think application right best way determine speed performance otherwise want tothe adapter come handy later,positive
3805,R. Griffin,5,Works as described.  I use it in my Samsung S5 and it was a plug and play.  Hope to have this phone until I am done with Cellphones they are getting to high priced.  everything was transfered from my old phone on to this and still have plenty of space left.,7/1/2014,335,0,0,0,0,0.0,0.0,work described use samsung plug play hope phone done cellphone getting high priced everything transfered old phone still plenty space left,positive
3806,"R. Guevara Galvan ""Roniux""",5,"Great speed, great capacity, great price, and fits great in my HTC Evo Design 4G Android phone. I recomend it.",27-02-2013,649,1,0,1,1,1.0,0.206549314,great speed great capacity great price fit great htc evo design g android phone recomend,positive
3807,R. Heisler,3,"I bought this card to replace a lost 16 gig in my phone, (HTC G2). Seems to be working perfectly, so I will recommend to all. WAIT!!! read on...I had this card in my phone for a little over a month when it messed up. The phone stop recognizing the card, tried it in the computer and it was not recognized either. I contacted San-disk and they did send me out a replacement but I lost the few pictures I had on the original card. I could have sent the card to San-disk's data recovery people and they would have charged me $275.00 if they were able to recover the data and nothing if they couldn't. A bit to rich for me so I passed and unfortunately lost the photos.",27-02-2013,649,22,3,25,19,0.88,0.700442061,bought card replace lost gig phone htc g seems working perfectly recommend wait read oni card phone little month messed phone stop recognizing card tried computer recognized either contacted sandisk send replacement lost picture original card could sent card sandisks data recovery people would charged able recover data nothing couldnt bit rich passed unfortunately lost photo,neutral
3808,R. Hemsen,5,Bought this to use in our Go Pro White edition and it has worked well. No issues recording time lapse or 15 minutes of video at one time.,1/12/2014,7,0,0,0,0,0.0,0.0,bought use go pro white edition worked well issue recording time lapse minute video one time,positive
3809,RH,5,"this memory card is ultra fast in android phone its a bit costly but it works flawless it  reads fast so pics, videos etc loads in bout 3 seconds or less  highly recommended",3/8/2013,492,0,0,0,0,0.0,0.0,memory card ultra fast android phone bit costly work flawless read fast pic video etc load bout second le highly recommended,positive
